student_id,cohort,academic_year,semester,checkpoint_week,outcome_horizon,course_failed,new_backlog,gpa_below_threshold,attendance_shortage,discontinued
S0106,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0106,2024,2024-25,2,6,end_of_semester,False,False,True,False,False
S0106,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0106,2024,2025-26,4,6,end_of_semester,True,False,True,False,False
S0107,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0107,2024,2024-25,2,6,end_of_semester,False,False,False,True,False
S0107,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0107,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0108,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0108,2024,2024-25,2,6,end_of_semester,False,True,False,False,False
S0108,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0108,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0109,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0109,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0109,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0109,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0110,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0110,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0110,2024,2025-26,3,6,end_of_semester,False,False,False,True,False
S0110,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0111,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0111,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0111,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0111,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0112,2024,2024-25,1,6,end_of_semester,False,True,False,True,False
S0112,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0112,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0112,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0113,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0113,2024,2024-25,2,6,end_of_semester,False,True,False,False,False
S0113,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0113,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0114,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0114,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0114,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0114,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0115,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0115,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0115,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0115,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0116,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0116,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0116,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0116,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0117,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0117,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0117,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0117,2024,2025-26,4,6,end_of_semester,False,True,False,True,False
S0118,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0118,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0118,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0118,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0119,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0119,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0119,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0119,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0120,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0120,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0120,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0120,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0121,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0121,2024,2024-25,2,6,end_of_semester,False,True,False,False,False
S0121,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0121,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0122,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0122,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0122,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0122,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0123,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0123,2024,2024-25,2,6,end_of_semester,True,False,False,False,False
S0123,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0123,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0124,2024,2024-25,1,6,end_of_semester,False,True,False,False,False
S0124,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0124,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0124,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0125,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0125,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0125,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0125,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0126,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0126,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0126,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0126,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0127,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0127,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0127,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0127,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0128,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0128,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0128,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0128,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0129,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0129,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0129,2024,2025-26,3,6,end_of_semester,True,False,False,False,False
S0129,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0130,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0130,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0130,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0130,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0131,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0131,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0131,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0131,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0132,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0132,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0132,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0132,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0133,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0133,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0133,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0133,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0134,2024,2024-25,1,6,end_of_semester,False,True,False,False,False
S0134,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0134,2024,2025-26,3,6,end_of_semester,True,False,False,False,False
S0134,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0135,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0135,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0135,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0135,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0136,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0136,2024,2024-25,2,6,end_of_semester,True,False,False,False,False
S0136,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0136,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0137,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0137,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0137,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0137,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0138,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0138,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0138,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0138,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0139,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0139,2024,2024-25,2,6,end_of_semester,False,True,False,False,False
S0139,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0139,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0140,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0140,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0140,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0140,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0141,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0141,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0141,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0141,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0142,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0142,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0142,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0142,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0143,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0143,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0143,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0143,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0144,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0144,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0144,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0144,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0145,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0145,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0145,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0145,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0146,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0146,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0146,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0146,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0147,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0147,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0147,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0147,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0148,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0148,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0148,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0148,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0149,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0149,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0149,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0149,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0150,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0150,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0150,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0150,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0151,2024,2024-25,1,6,end_of_semester,False,False,True,False,False
S0151,2024,2024-25,2,6,end_of_semester,True,False,True,True,False
S0151,2024,2025-26,3,6,end_of_semester,False,False,True,False,False
S0151,2024,2025-26,4,6,end_of_semester,True,False,True,False,False
S0152,2024,2024-25,1,6,end_of_semester,False,False,True,True,False
S0152,2024,2024-25,2,6,end_of_semester,False,False,False,True,False
S0152,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0152,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0153,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0153,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0153,2024,2025-26,3,6,end_of_semester,False,False,False,True,False
S0153,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0154,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0154,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0154,2024,2025-26,3,6,end_of_semester,False,False,True,False,False
S0154,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0155,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0155,2024,2024-25,2,6,end_of_semester,False,True,False,True,False
S0155,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0155,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0156,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0156,2024,2024-25,2,6,end_of_semester,False,False,True,True,False
S0156,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0156,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0157,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0157,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0157,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0157,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0158,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0158,2024,2024-25,2,6,end_of_semester,False,True,False,False,False
S0158,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0158,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0159,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0159,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0159,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0159,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0160,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0160,2024,2024-25,2,6,end_of_semester,True,False,False,False,False
S0160,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0160,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0161,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0161,2024,2024-25,2,6,end_of_semester,False,False,False,True,False
S0161,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0161,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0162,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0162,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0162,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0162,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0163,2024,2024-25,1,6,end_of_semester,False,True,False,False,False
S0163,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0163,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0163,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0164,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0164,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0164,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0164,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0165,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0165,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0165,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0165,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0166,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0166,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0166,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0166,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0167,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0167,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0167,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0167,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0168,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0168,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0168,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0168,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0169,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0169,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0169,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0169,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0170,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0170,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0170,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0170,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0171,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0171,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0171,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0171,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0172,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0172,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0172,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0172,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0173,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0173,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0173,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0173,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0174,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0174,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0174,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0174,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0175,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0175,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0175,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0175,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0176,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0176,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0176,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0176,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0177,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0177,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0177,2024,2025-26,3,6,end_of_semester,True,False,False,False,False
S0177,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0178,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0178,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0178,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0178,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0179,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0179,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0179,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0179,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0180,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0180,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0180,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0180,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0181,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0181,2024,2024-25,2,6,end_of_semester,False,True,False,False,False
S0181,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0181,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0182,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0182,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0182,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0182,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0183,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0183,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0183,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0183,2024,2025-26,4,6,end_of_semester,False,False,False,True,False
S0184,2024,2024-25,1,6,end_of_semester,False,True,False,False,False
S0184,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0184,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0184,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0185,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0185,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0185,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0185,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0186,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0186,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0186,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0186,2024,2025-26,4,6,end_of_semester,True,True,False,False,False
S0187,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0187,2024,2024-25,2,6,end_of_semester,False,True,False,False,False
S0187,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0187,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0188,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0188,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0188,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0188,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0189,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0189,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0189,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0189,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0190,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0190,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0190,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0190,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0191,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0191,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0191,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0191,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0192,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0192,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0192,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0192,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0193,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0193,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0193,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0193,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0194,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0194,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0194,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0194,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0195,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0195,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0195,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0195,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0196,2024,2024-25,1,6,end_of_semester,False,True,False,False,False
S0196,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0196,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0196,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0197,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0197,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0197,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0197,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0198,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0198,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0198,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0198,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0199,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0199,2024,2024-25,2,6,end_of_semester,True,False,False,False,False
S0199,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0199,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0200,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0200,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0200,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0200,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0201,2024,2024-25,1,6,end_of_semester,False,False,False,True,True
S0201,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0201,2024,2025-26,3,6,end_of_semester,False,False,True,True,False
S0201,2024,2025-26,4,6,end_of_semester,False,False,False,True,False
S0202,2024,2024-25,1,6,end_of_semester,True,True,False,True,False
S0202,2024,2024-25,2,6,end_of_semester,True,True,True,False,False
S0202,2024,2025-26,3,6,end_of_semester,True,False,False,True,False
S0202,2024,2025-26,4,6,end_of_semester,False,True,True,True,False
S0203,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0203,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0203,2024,2025-26,3,6,end_of_semester,False,False,True,False,False
S0203,2024,2025-26,4,6,end_of_semester,False,True,False,True,False
S0204,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0204,2024,2024-25,2,6,end_of_semester,True,False,False,False,False
S0204,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0204,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0205,2024,2024-25,1,6,end_of_semester,True,False,False,False,False
S0205,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0205,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0205,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0206,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0206,2024,2024-25,2,6,end_of_semester,False,False,False,True,False
S0206,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0206,2024,2025-26,4,6,end_of_semester,False,True,False,True,False
S0207,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0207,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0207,2024,2025-26,3,6,end_of_semester,False,False,True,False,False
S0207,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0208,2024,2024-25,1,6,end_of_semester,True,False,False,False,False
S0208,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0208,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0208,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0209,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0209,2024,2024-25,2,6,end_of_semester,False,False,True,False,False
S0209,2024,2025-26,3,6,end_of_semester,True,False,True,False,False
S0209,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0210,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0210,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0210,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0210,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0211,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0211,2024,2024-25,2,6,end_of_semester,False,False,True,False,False
